twt_id,twt_created_at,twt_text,twt_rt_count,twt_source,twt_user_id,twt_user_location,twt_user_following,twt_user_screen_name,twt_user_friends_count,twt_user_statuses_count,twt_user_lang,twt_user_created_at
844919762606063616,Thu Mar 23 14:32:23 +0000 2017,  Prezes #PiS J. #Kaczynski w #Londyn: Polska zauje decyzji Brytyjczykow o #Brexit  chcemy aby Wlk. Brytania utrzymaa scise...,0,,3257053341,Polska,None,gwiazdka4424,185,8806,pl,23-03-2017
844919764283785216,Thu Mar 23 14:32:24 +0000 2017,  #votocrat  #indyref2 #brexit #scotref   93.41% vote Nicola strugeon for Next FM out of 5664 voters,0,,1137920221,Blairgowrie  Scotland,None,IansinclairJohn,176,800,en,23-03-2017
844919806566584320,Thu Mar 23 14:32:34 +0000 2017,  After #Brexit do we need a multi-speed Europe? Our @FBCCIPresident gave his views at a conference at... ,0,,1731305665,Isleworth Middlesex,None,HounslowChamCEO,932,20354,en,23-03-2017
844919845607149570,Thu Mar 23 14:32:43 +0000 2017,//t.co/7nKfyoXVQf,0,,130237867,London,None,MadameMerteuil,1044,3650,en,23-03-2017
844919868092825600,Thu Mar 23 14:32:49 +0000 2017,  Presumably they don't want freedom of movement of people apart from themselves #brexit ,0,,796056727024267264,United Kingdom,None,espvsbrexit,297,1163,en-gb,23-03-2017
844919907708010498,Thu Mar 23 14:32:58 +0000 2017,Help clean it up with some ~ ,0,,4874963719,Austin  TX,None,TXGOOGLE,3,96198,en,23-03-2017
844919910367199232,Thu Mar 23 14:32:59 +0000 2017,British born terrorist strikes. Brexit-Fans blame it in EU and European foreigners who made the UK their home. Sad. * #Brexit #terror,0,,15287336,London  UK,None,NielsINT,91,559,en,23-03-2017
844919916679614465,Thu Mar 23 14:33:00 +0000 2017,Cracking line up for the @IRNAwards in association with @skynews #Brexit session with @IanDunt @NinaDSchick and @JasonFarrellSky 1/2,0,,195368168,London,None,davidterris,402,276,en,23-03-2017
844919922933293057,Thu Mar 23 14:33:02 +0000 2017,Infos zum #Brexit fur den deutschen Mittelstand &gt;&gt; ,0,,117122706,Bergisch Gladbach,None,ITMredaktion,527,1877,de,23-03-2017
844919923197521920,Thu Mar 23 14:33:02 +0000 2017,Concerns over delivery of pro-growth promises for US economy boost gold in best gain since #Brexit //t.co/yZaaBBzkzO,0,,39871442,London,None,GOLDCOUNCIL,188,4490,en,23-03-2017
844919935155355653,Thu Mar 23 14:33:05 +0000 2017,  #MAGA #News | #ZacharyHubbard #322 #Parliament #falseflag #Brexit #TheresaMay ritual #Belgium 2016 #LondonAttack... ,0,,3225594979,Everywhere and Nowhere,None,frostdeeds,280,20175,en,23-03-2017
844919973571182592,Thu Mar 23 14:33:14 +0000 2017,  Infos zum #Brexit fur den deutschen Mittelstand &gt;&gt; ,0,,53974805,Soest,None,aagon_acmp,272,1231,de,23-03-2017
844920009122091008,Thu Mar 23 14:33:22 +0000 2017,  UK manufacturers shrug off #Brexit uncertainty ,0,,118648091,Nottingham  UK,None,insidereastmids,185,9131,en,23-03-2017
844920009453391872,Thu Mar 23 14:33:22 +0000 2017,Erstaunlich gute UK-Daten. Warum das vielleicht nur ein kurzer Push fur das Pfund ist.. #Pfund #Brexit #GBP #GBPUSD ,0,,1560295646,Hamburg,None,finanzmarktwelt,410,14034,de,23-03-2017
844920009340211203,Thu Mar 23 14:33:22 +0000 2017,  UK manufacturers shrug off #Brexit uncertainty ,0,,118647759,Birmingham  UK,None,insiderwestmids,300,10420,en,23-03-2017
844920010762047490,Thu Mar 23 14:33:23 +0000 2017,  Are you ready for the biggest rally against #Brexit so far? #Article50 ,0,,806131578174930948,Espana,None,SKZCartoons,961,10216,en-gb,23-03-2017
844920019238731778,Thu Mar 23 14:33:25 +0000 2017,  #UK post #brexit potra essere il modello su cui le nazioni europee ricostruiranno le loro relazioni dopo l'inevitabile co...,0,,1035376896,Roma  Lazio,None,MamolkcsMamol,1988,55486,it,23-03-2017
844920036695457793,Thu Mar 23 14:33:29 +0000 2017,British born terrorist strikes. Brexit-Fans blame it on EU and European foreigners who made the UK their home. Sad. * #Brexit #terror,0,,15287336,London  UK,None,NielsINT,91,559,en,23-03-2017
844920058619027456,Thu Mar 23 14:33:34 +0000 2017,  @AngieMeader @nickreeves9876 @JellyWobbleBott @Lovefrenchie @Anglaise_expat @BrexitBin @Bregretears #BrexitCost... ,0,,1242631568,Lambeth  London,None,AngieMeader,7794,85498,en,23-03-2017
844920064541380609,Thu Mar 23 14:33:35 +0000 2017,And just because ... #ECHR #EuropeTogether #brexit ,0,,28524198,Germany,None,toktalks,687,11277,en,23-03-2017
844920078239981568,Thu Mar 23 14:33:39 +0000 2017,Drs of doom know nothing; they state #Brexit could negatively impact #US ,0,,419081441,New York  USA,None,trend_auditor,49798,337991,en,23-03-2017
844920085533863936,Thu Mar 23 14:33:40 +0000 2017,  Perhaps the moronic #Tory mp that brought up the war debt was singing along at home  Pathetic  #brexit  #ignorance,0,,757965769380655104,Edinburgh  Scotland,None,e_chef_music,2417,972,en,23-03-2017
844920113086320641,Thu Mar 23 14:33:47 +0000 2017,  #Brexit off to a flying start  Ryanair &amp; Easy Jet -  Mini -   Vauxhall -   Nissan -  Lloyds -  Goldman's -  Air Bu...,0,,2595176995,England  Europe,None,AdAstraEU,1518,33391,en,23-03-2017
844920161924734977,Thu Mar 23 14:33:59 +0000 2017,  People need to go to jail for this. #TheHammer ,0,,16285818,Florida,None,msmagnolia,2362,70994,en,23-03-2017
844920169319333889,Thu Mar 23 14:34:00 +0000 2017,  #Brexit | Un estudio indica que la desconexion podria favorecer al sector farmaceutico ingles. #internacional https://...,0,,715666557884563457,Castilla y Leon  Espana,None,bbp_paramio,128,4837,en,23-03-2017
844920214869422081,Thu Mar 23 14:34:11 +0000 2017,High-net worth Britons are upbeat about life after #Brexit  a new report suggests: ,0,,1653340188,United Kingdom,None,InvestecWin,330,939,en,23-03-2017
844920219768369152,Thu Mar 23 14:34:12 +0000 2017,  VIDEO  L'immigration massive est voulue par les technocrates de Bruxelles. #Schengen est un echec t... ,0,,161754112,france,None,vileneuv,151,6468,fr,23-03-2017
844920254006513664,Thu Mar 23 14:34:21 +0000 2017,  New briefing from /...,0,,46150175,London,None,nhsconfed,2029,23849,en,23-03-2017
844920277255499776,Thu Mar 23 14:34:26 +0000 2017,  VIDEO  L'immigration massive est voulue par les technocrates de Bruxelles. #Schengen est un echec t... ,0,,2924901166,Le Mans  France,None,j7244000,5002,21835,fr,23-03-2017
844920291923050497,Thu Mar 23 14:34:30 +0000 2017,  u ok hun? ,0,,503237542,Glasgow,None,JamescharlesCon,104,1809,en,23-03-2017
844920307672649730,Thu Mar 23 14:34:33 +0000 2017,Drs of doom know nothing; they state #Brexit could negatively impact #US ,0,,838295887206051841,The Netherlands,None,katyatrendtrade,4898,27864,en,23-03-2017
844920309228736512,Thu Mar 23 14:34:34 +0000 2017,MPs that complained about BBC's #Brexit coverage linked to network of hardline Euro-#climate sceptics | //t.co/lAv2y6VVjt,0,,19998849,Kidsgrove  England,None,RichardLAshwell,103,11903,en,23-03-2017
844920341290008576,Thu Mar 23 14:34:41 +0000 2017,  #Infographic: 6 days until #Art50 is triggered. Our #Brexit taskforce brings you the Who  What  When? of the talk... ,0,,4284191657,Brussels  Belgium,None,RayTeodora,230,176,en,23-03-2017
844920429974249472,Thu Mar 23 14:35:03 +0000 2017,  #UK government warned over serious dereliction of duty over #Brexit ,0,,1420905836,EVERYWHERE,None,tweetSWEETtv,3206,982,en,23-03-2017
844920445174468608,Thu Mar 23 14:35:06 +0000 2017,  Scottish Euroscepticism: More Scots feel more British than 'European'  per Survey.   #Brexit #ScotRef ...,0,,450530647,United Kingdom,None,AkaPopag,332,4808,en,23-03-2017
844920448878043138,Thu Mar 23 14:35:07 +0000 2017,Why would start-ups stay in the UK post Brexit? - good read from //t.co/e1wNlQKtoc,0,,76699391,4-5 Bonhill St  London UK ,None,TechHub,1808,21533,en,23-03-2017
844920452095135744,Thu Mar 23 14:35:08 +0000 2017,  #brexit  has inspired this type of #racist #English #nationalism based on prejudice and false sense of superiority,0,,757965769380655104,Edinburgh  Scotland,None,e_chef_music,2417,973,en,23-03-2017
844920465940512770,Thu Mar 23 14:35:11 +0000 2017,  Not wanting Sharia in my country is NOT racist. I don't want Nazism or Cannibalism either  get it?  #B...,0,,723507918901891072,Michigan  USA,None,a2jenn,243,5539,en,23-03-2017
844920482470248452,Thu Mar 23 14:35:15 +0000 2017,Parliamentary involvement in #Brexit elsewhere: German states wand to be included in #Brexit negotiations of German... ,0,,4329077177,London  England,None,hhesterm,621,2720,de,23-03-2017
844920488249962497,Thu Mar 23 14:35:16 +0000 2017,What does #Brexit mean for #pensions #law? Find out what action businesses can take: ,0,,107361335,United Kingdom,None,BlakeMorganLLP,1313,7190,en,23-03-2017
844920512925052932,Thu Mar 23 14:35:22 +0000 2017,  VIDEO  L'immigration massive est voulue par les technocrates de Bruxelles. #Schengen est un echec t... ,0,,440790132,EUROPE,None,Afterius,195,14794,fr,23-03-2017
844920515022258176,Thu Mar 23 14:35:23 +0000 2017,  #Brexit off to a flying start  Ryanair &amp; Easy Jet -  Mini -   Vauxhall -   Nissan -  Lloyds -  Goldman's -  Air Bu...,0,,18063842,in a leafy English valley.,None,caymsortweeted,680,37115,en,23-03-2017
844920536899768320,Thu Mar 23 14:35:28 +0000 2017,  Not wanting Sharia in my country is NOT racist. I don't want Nazism or Cannibalism either  get it?  #B...,0,,885730800,NW USA,None,stingercreekstu,395,5689,en,23-03-2017
844920544139055104,Thu Mar 23 14:35:30 +0000 2017,  negotiations cannot take place in secret... we need to tell the truth about what #Brexit means: @MichelBarnier to #corplenary,0,,117382161,Brussels,None,CambreAssoc,1311,4624,en-gb,23-03-2017
844920555111399424,Thu Mar 23 14:35:32 +0000 2017,  Yes: keep making it clear that the march on 25 March is STOP #BREXIT. There are no hard &amp; soft Brexits  there's onl... ,0,,773536781027381249,Newcastle UK,None,VickiH811,25,36,en-gb,23-03-2017
844920568789061632,Thu Mar 23 14:35:36 +0000 2017,UK retail sales surge as consumers shrug off Brexit fears - business live #Brexit,0,,833696488739975168,Worcester  England,None,charlieh088,194,12662,en,23-03-2017
844920574765883392,Thu Mar 23 14:35:37 +0000 2017,Exporters enjoying pre-Brexit 'sweet spot'  says BoE official #Brexit,0,,833696488739975168,Worcester  England,None,charlieh088,194,12663,en,23-03-2017
844920575483109379,Thu Mar 23 14:35:37 +0000 2017,  UK LGBT hate crimes have gone up 147% since #Brexit (and LGBT people accessing mental health services has gone up 200%) #E...,0,,1015979552,east London,None,CarlyLightfoot,1392,3810,en,23-03-2017
844920604407025664,Thu Mar 23 14:35:44 +0000 2017,  BOOST for #Brexit - Michel Barnier drops bombshell - vows #EU will sign #UK #trade deal #PositiveBritain //t.co/...,0,,54814123,Marshfield  South Glos  UK,None,912amc,468,4727,en,23-03-2017
844920609968705536,Thu Mar 23 14:35:45 +0000 2017,  #votocrat  #indyref2 #brexit #scotref   93.41% vote Nicola strugeon for Next FM out of 5664 voters,0,,798516085796536321,Kilmarnock  Scotland,None,JimmyMcCoo,699,53573,en-gb,23-03-2017
844920620156686338,Thu Mar 23 14:35:48 +0000 2017,  Whistleblower #DennisMontgomery Informed Us About #TheHammer#MAGA #pedogate #AmericaFirst #DrainTheSwamp... ,0,,713136017092423680,United States,None,Gabi4Trump,438,23326,en,23-03-2017
844920650166947840,Thu Mar 23 14:35:55 +0000 2017,  EU's Barnier: UK will become a third nation once Art50 is in legal effect via //t.co/ZqL...,0,,142318717,London,None,FlipChartRick,4233,71509,en,23-03-2017
844920667313188864,Thu Mar 23 14:35:59 +0000 2017,  it's easy to reduce immigration  #TheresaMay. just wreck the economy by #Brexit then no one will want to come https://...,0,,466146768,Colombia / UK,None,FParsonage,71,27670,en,23-03-2017
844920675307540480,Thu Mar 23 14:36:01 +0000 2017,Drs of doom know nothing; they state #Brexit could negatively impact #US ,0,,840630894557827072, Switzerland,None,Trendinvesting1,3873,17564,en,23-03-2017
844920710988533761,Thu Mar 23 14:36:10 +0000 2017,  POTUS Wiretapped  Chief Justice &amp; Others Wiretapped 47 HD's  600 Million Pages #MAGA #TheHammer #pedogate... ,0,,50323766,Pinehurst  TX,None,Lgarza26,131,1923,en,23-03-2017
844920712255229952,Thu Mar 23 14:36:10 +0000 2017,  Then UK sends a huge amount of money to the EU No we don't! We make billions in trade back though! #Brexit #LeaveL... https://...,0,,49670821,Southampton  England,None,Nigelb54,1770,5230,en,23-03-2017
844920718840225793,Thu Mar 23 14:36:11 +0000 2017,  Scottish Euroscepticism: More Scots feel more British than 'European'  per Survey.   #Brexit #ScotRef ...,0,,817035818178990080,Russia,None,Redandroid501,109,4370,en,23-03-2017
844920718282424321,Thu Mar 23 14:36:11 +0000 2017,  Stephen Cadogan: #Brexit could equally damage food and farms in UK  #IEABrexit @irishexaminer,0,,826877684663857152,Dublin  Irlande,None,101translations,72,32,fr,23-03-2017
844920758308683779,Thu Mar 23 14:36:21 +0000 2017,UK Column News Thursday 3rd Nov 2016  #brexit #melanie #shaw #VIP #child #abuse #UKIP,0,,379851447,London UK,None,Col_Connaughton,2016,1232546,en,23-03-2017
844920777325629440,Thu Mar 23 14:36:25 +0000 2017,MPs That Complained About BBC's #Brexit Coverage Linked to Network of Hardline Euro-#Climate Sceptics | //t.co/4uDaRjuBiY,0,,14132290,Chorley Lancashire UK,None,mwt2008,2747,67047,en,23-03-2017
844920834716241925,Thu Mar 23 14:36:39 +0000 2017,  Tory MPs 'appalled and betrayed' over May's handling of #Brexit ,0,,1415792462,East Sussex UK,None,stewartboyle4,1011,4013,en,23-03-2017
844920869898108928,Thu Mar 23 14:36:47 +0000 2017,  Euratom is betrayed for the sake of hard Brexit  risking our nuclear industry via //t....,0,,811829,London,None,herdmeister,11724,48496,en,23-03-2017
844920880048193536,Thu Mar 23 14:36:50 +0000 2017,  Royaume-Uni - Portraits d'adherents 5 - Pierre-Alexandre  via @YouTube #UPR #Brexit #Frexit #Ass...,0,,830097875388530690,Jomtien Beach - Thailande,None,naiyana64,1035,5999,en,23-03-2017
844920896578039808,Thu Mar 23 14:36:54 +0000 2017,#brexit Bidding war for UK based European Medicines Agency intensifies as #Article 50 trigger looms ,0,,28028017,montreal,None,dchalaud,665,1526,en,23-03-2017
844920960767725569,Thu Mar 23 14:37:09 +0000 2017,  And just because ... #ECHR #EuropeTogether #brexit ,0,,1242631568,Lambeth  London,None,AngieMeader,7794,85500,en,23-03-2017
844920971228299264,Thu Mar 23 14:37:12 +0000 2017,  Branson hopes 'sense will prevail' on #Brexit. not much chance with #TheresaMay in charge ,0,,466146768,Colombia / UK,None,FParsonage,71,27673,en,23-03-2017
844920992782848000,Thu Mar 23 14:37:17 +0000 2017,Help clean it up with some ~ ,0,,4874963719,Austin  TX,None,TXGOOGLE,3,96244,en,23-03-2017
844920995316224002,Thu Mar 23 14:37:17 +0000 2017,  #votocrat  #indyref2 #yes2 #brexit   Yes return 87.44 for Indy out of 8091 votes,0,,2559195345,Scotland EUROPE ,None,JmJohnpj,3002,101047,en-gb,23-03-2017
844921033325002752,Thu Mar 23 14:37:26 +0000 2017,  The same far-right who are pushing #Brexit are eagerly helping Daesh (ISIS) foment sectarian hate &amp; conflict.  Daesh's...,0,,2475538232,County Durham,None,GCarty80,65,2430,en-gb,23-03-2017
844921043265445889,Thu Mar 23 14:37:29 +0000 2017,  #UK post #brexit potra essere il modello su cui le nazioni europee ricostruiranno le loro relazioni dopo l'inevitabile co...,0,,972872618,bergamo,None,contessaelvira,2055,18608,en,23-03-2017
844921053692530688,Thu Mar 23 14:37:31 +0000 2017,  #votocrat  #indyref2 #brexit #scotref   93.41% vote Nicola strugeon for Next FM out of 5664 voters,0,,2559195345,Scotland EUROPE ,None,JmJohnpj,3002,101048,en-gb,23-03-2017
844921066418032640,Thu Mar 23 14:37:34 +0000 2017,   #EU4ME #StopBrexit #MarchforEurope 25th March #BrexitIsAPoliticalChoice serving interests of the 1% ...,0,,3676390883,Aston  England,None,coopersf12345,392,10146,en,23-03-2017
844921084642299905,Thu Mar 23 14:37:39 +0000 2017,Consumer confidence faltering. Establishment plays on #Brexit fears buy now to beat excise hike. No reference to ecology? @unitetheunion,0,,3342485627,WeThePeopleVille,None,jarrowmarch,226,234,en-gb,23-03-2017
844921096658993152,Thu Mar 23 14:37:41 +0000 2017,  #UK post #brexit potra essere il modello su cui le nazioni europee ricostruiranno le loro relazioni dopo l'inevitabile co...,0,,1614964946,Rome,None,Gitro77,655,9633,it,23-03-2017
844921130578317313,Thu Mar 23 14:37:50 +0000 2017,  I've been asking for some time now  but nobody has told me a single benefit that sounds remotely believable. There... ,0,,2330883598,#ProudcitizenoftheworldUKborn,None,markcarline44,498,63157,en,23-03-2017
844921130737635329,Thu Mar 23 14:37:50 +0000 2017,  #Scotland and @NicolaSturgeon very much part of the #EU picture on the Polish News TV @TVN24BiS #scotpoleu #ScotRef... ,0,,57923270,Luggiebank  Scotland,None,johnmcinroe,2504,43449,en,23-03-2017
844921134839681024,Thu Mar 23 14:37:51 +0000 2017,  Avez-vous rate la session #Brexit ? Pas de panique : video de @GroupeXerfi avec T. Philipponat. De rien ;) #PRECO17 ht...,0,,4814599474,Paris  Ile-de-France,None,Marcel_Benezet,252,10603,en,23-03-2017
844921167936962561,Thu Mar 23 14:37:58 +0000 2017,  Scottish Euroscepticism: More Scots feel more British than 'European'  per Survey.   #Brexit #ScotRef ...,0,,23925244,Wolverhampton  England,None,SOLATIUM,931,21457,en,23-03-2017
844921174492692481,Thu Mar 23 14:38:00 +0000 2017,  Yes: keep making it clear that the march on 25 March is STOP #BREXIT. There are no hard &amp; soft Brexits  there's onl... ,0,,2582304178,England  United Kingdom,None,JaneEJuanita,451,8945,en,23-03-2017
844921181060939777,Thu Mar 23 14:38:02 +0000 2017,#ItalyExit will follow after #Frexit &amp; #Brexit.  Come on - #Devolve #EU. End the #Euro End the #Evil #EUEmpire ,0,,3299552724,Waterloo  Ontario Canada,None,SocialBuick,1720,10932,en,23-03-2017
844921184294719490,Thu Mar 23 14:38:02 +0000 2017,Sicurezza ai tempi della #brexit  via @business,0,,832962289,London - Rome,None,giorgiaorlandi_,759,773,it,23-03-2017
844921188606509062,Thu Mar 23 14:38:03 +0000 2017,  @times reports @superdrug @ThreeUK @NorthumbrianH2O latest businesses hit by #Brexit @EK_EuropeanMove... ,0,,811326457204965376,London  England,None,Atiksh_Singh,5,13601,en,23-03-2017
844921237335871489,Thu Mar 23 14:38:15 +0000 2017,6 days until #Art50 is triggered - Our #Brexit taskforce brings you the Who  What  When? of the talks:... ,0,,117382161,Brussels,None,CambreAssoc,1311,4626,en-gb,23-03-2017
844921263827144704,Thu Mar 23 14:38:21 +0000 2017,  Retail sales in worst slump for nearly seven years as #brexit inflationary pressure begins to bite. ...,0,,2582304178,England  United Kingdom,None,JaneEJuanita,451,8947,en,23-03-2017
844921280277233664,Thu Mar 23 14:38:25 +0000 2017,  Concerns over delivery of pro-growth promises for US economy boost gold in best gain since #Brexit @markets... ,0,,3922462744,Dublin City  Ireland,None,EireSharon,75,1518,en-GB,23-03-2017
844921296798539777,Thu Mar 23 14:38:29 +0000 2017,On behalf of both parties  the #UK &amp; #EU need a trade deal to avoid disruption of goods &amp; services before #brexit ,0,,335476450,Emerson  NJ,None,LaheyThomas,976,23737,en-gb,23-03-2017
844921308500647936,Thu Mar 23 14:38:32 +0000 2017,  @ivanscalfarotto - Italy regrets #Brexit  UK as beacon for #LGBT rights to be leaving EU #EconPride @LibDems @Economist...,0,,4900605999,London  England,None,LibDemHeadlines,1304,31207,en-gb,23-03-2017
844921311050784770,Thu Mar 23 14:38:33 +0000 2017,A very interesting paper on the recent business climate in the #UK. #Brexit #BrexitBarometer by  //t.co/omE8trqpPz,0,,1937857572,Balestrand,None,kuthurinu,633,1263,en-gb,23-03-2017
844921351282610179,Thu Mar 23 14:38:42 +0000 2017,UK-based #airlines told to move to Europe after #Brexit or lose major routes ,0,,472014884,Brussels,None,ECTAAEurope,369,800,fr,23-03-2017
844921363085365250,Thu Mar 23 14:38:45 +0000 2017,How will Brexit affect the value of the Pound? #brexit #poundsterling ,0,,136312944,London  UK,None,FTTGlobal,841,1294,en,23-03-2017
844921368919625728,Thu Mar 23 14:38:46 +0000 2017,A second referendum in Scotland does not make sense. Independence would be economic madness. ,0,,1953986233,London,None,AlastairWinter,979,22295,en-gb,23-03-2017
844921407607836674,Thu Mar 23 14:38:56 +0000 2017,So dinosaurs were the first British migrants? This makes #brexit look even more out of date.   ,0,,10325302,Brno  Czech Republic,None,bexelbie,188,1834,en,23-03-2017
844921465975771137,Thu Mar 23 14:39:10 +0000 2017,Ireland design under political influence: #Brexit may influence other styles of design for #FitOut -Conor McCabe HJLArchitects,0,,841283415953432577,United States,None,giveawayjoze,4,20475,en,23-03-2017
844921481951891457,Thu Mar 23 14:39:13 +0000 2017,  Tories: you're not reporting any of the benefits of #Brexit. BBC: tell us what they are and we'll report them. Tories: Bre...,0,,715258789268733952,Belfast  Northern Ireland,None,bc1248,155,1756,en,23-03-2017
844921489535193088,Thu Mar 23 14:39:15 +0000 2017,Ci andrei cauto (UK e pur sempre la patria del liberismo) ma OK. ,0,,763146166620057600,Avezzano  Abruzzo,None,ZioKlint,218,21874,it,23-03-2017
844921520086564869,Thu Mar 23 14:39:22 +0000 2017,   MLP nous disait ce matin que tous ce passe bien dans le #Brexit et qu'il faut faire pareil.    En effet tout va... ,0,,901919996,Montauban,None,SGOUYGOUX,1803,6254,fr,23-03-2017
844921549505413120,Thu Mar 23 14:39:29 +0000 2017,  The Terrorist was born in the UK - he was British and known to the security services  You have no idea what the tru... ,0,,725331796011966465,Poplar East London UK,None,JamesTh55242867,471,12455,en,23-03-2017
844921556614688768,Thu Mar 23 14:39:31 +0000 2017,Drs of doom know nothing; they state #Brexit could negatively impact #US ,0,,840879750071607297,United Kingdom,None,Markettrends007,4378,17296,en,23-03-2017
844921561597530112,Thu Mar 23 14:39:32 +0000 2017,  The Terrorist was born in the UK - he was British and known to the security services  You have no idea what the tru... ,0,,820708631532466177,Bournemouth  England,None,Bournemouth4EU,188,7163,en,23-03-2017
844921567314399232,Thu Mar 23 14:39:34 +0000 2017,  VIDEO  L'immigration massive est voulue par les technocrates de Bruxelles. #Schengen est un echec t... ,0,,300411576,TROYES,None,BAYWATCHde3,434,42693,fr,23-03-2017
844921578211201026,Thu Mar 23 14:39:36 +0000 2017,  VIDEO  L'immigration massive est voulue par les technocrates de Bruxelles. #Schengen est un echec t... ,0,,3073400817,Aix-en-Provence  France,None,ClaraNationale,1606,101062,fr,23-03-2017
844921580484542464,Thu Mar 23 14:39:37 +0000 2017,  #Brexit off to a flying start  Ryanair &amp; Easy Jet -  Mini -   Vauxhall -   Nissan -  Lloyds -  Goldman's -  Air Bu...,0,,811077433,London  England,None,irwinlon55,351,656,en,23-03-2017
844921607441301504,Thu Mar 23 14:39:43 +0000 2017,#brexit#londra# Italiani post Brexit: crollo di arrivi e corsa alla residenza e Londra scopre la  burocrazia ,0,,4256163700,Milano  Lombardia,None,DonatelloDonofr,290,919,it,23-03-2017
844921654463619073,Thu Mar 23 14:39:54 +0000 2017,Great roundtable discussion today exploring economic &amp; geopolitical risks to the #City and the Governments stance in #Brexit negotiations,0,,79694433,London  New York  Singapore,None,p_f_g,546,1684,en,23-03-2017
844921690123587584,Thu Mar 23 14:40:03 +0000 2017,  Yes: keep making it clear that the march on 25 March is STOP #BREXIT. There are no hard &amp; soft Brexits  there's onl... ,0,,820708631532466177,Bournemouth  England,None,Bournemouth4EU,188,7164,en,23-03-2017
844921704191315968,Thu Mar 23 14:40:06 +0000 2017,  Yes: keep making it clear that the march on 25 March is STOP #BREXIT. There are no hard &amp; soft Brexits  there's onl... ,0,,47572134,Cardiff  Wales,None,gerainttalfan,289,8599,en,23-03-2017
844921710881189891,Thu Mar 23 14:40:08 +0000 2017,#Brexit could herald end to British fruit and veg sales  producers warn ,0,,405046447,Kettering  England,None,gardenuniversal,104,14,en,23-03-2017
844921721014628354,Thu Mar 23 14:40:10 +0000 2017,  I'm still determined to blame #brexit for this attack no matter how many mental gymnastics my mind has to endure #Westm...,0,,712046046147436544,London  England,None,letroisieme3,135,40852,en,23-03-2017
844921723963293697,Thu Mar 23 14:40:11 +0000 2017,UK Column News Thursday 3rd Nov 2016  #brexit #melanie #shaw #VIP #child #abuse #UKIP,0,,831693494733398018,Turn on tweet notifications!!,None,JWDTorWWJD,27,67045,en,23-03-2017
844921726895050754,Thu Mar 23 14:40:12 +0000 2017,Back in  silence  prayers  tributes and business - #Brexit   science and environment/climate change. Plus media stuff.,0,,19875223,Leeds  England,None,nickbaines,688,12773,en,23-03-2017
844921729059373057,Thu Mar 23 14:40:12 +0000 2017,  Are you ready for the biggest rally against #Brexit so far? #Article50 ,0,,90201843,Oxfordshire,None,putt1ck,651,33069,en,23-03-2017
844921734780243968,Thu Mar 23 14:40:14 +0000 2017,@Exist_2_CorrecT ooh that's where you're wrong  It's the frustration of a good majority of Americans. We didn't listen after #Brexit ,0,,15281794,Northern California,None,MsYukari,954,12319,en,23-03-2017
844921809912913921,Thu Mar 23 14:40:32 +0000 2017,  Whistleblower #DennisMontgomery Informed Us About #TheHammer#MAGA #pedogate #AmericaFirst #DrainTheSwamp... ,0,,3394898979,resistance is futile ,None,MamaMadisons,5503,164880,en,23-03-2017
844921829315743744,Thu Mar 23 14:40:36 +0000 2017,UK #seafood industry could benefit from #Brexit  but choppy waters lie ahead ,0,,94588684,York  UK,None,BD_Stew,2375,15379,en,23-03-2017
844921840933982208,Thu Mar 23 14:40:39 +0000 2017,Guess who pays the ~ ~,0,,766670763441004544,New York  USA,None,TrumpSoros,0,140974,en,23-03-2017
844921842435473410,Thu Mar 23 14:40:39 +0000 2017,#ThresaMay #fooling #British #people! This #attack was carried out to #delay #Brexit organized by #citizen don't like #UK out of #EU,0,,456048824, ,None,AS66QP,2249,4985,en,23-03-2017
844921852724154368,Thu Mar 23 14:40:42 +0000 2017,  6 days until #Art50 is triggered - Our #Brexit taskforce brings you the Who  What  When? of the talks:... ,0,,3096431469,Brussels,None,CambreFP,1377,2463,en,23-03-2017
844921855219830784,Thu Mar 23 14:40:42 +0000 2017,  New briefing for #charities #socents #NPOs on the implications of #Brexit with //t.co/3GqQp97Cw4 https...,0,,4875955265,Universe,None,willemlodewijk,53,5725,nl,23-03-2017
844921905576624128,Thu Mar 23 14:40:54 +0000 2017,  Scottish Euroscepticism: More Scots feel more British than 'European'  per Survey.   #Brexit #ScotRef ...,0,,166722213,Highlands - Scotland,None,robertocorbetta,437,4857,en,23-03-2017
844921919954661376,Thu Mar 23 14:40:58 +0000 2017,  New EU Cmttee report on #Brexit: the Crown Dependencies out now: ,0,,191869320,isle of man,None,ronague,990,43484,en,23-03-2017
844921921045118976,Thu Mar 23 14:40:58 +0000 2017,  The Radical Truth About Moderate Islam   #London #londonattack #Islam #Brexit #RedPill... ,0,,3320859314,California aka Illegalfornia,None,PETEthaMEAT,90,4545,en,23-03-2017
844921928905306114,Thu Mar 23 14:41:00 +0000 2017,  Guaranteeing rights of European citizens will be absolute priority from start of negotiations. Our watchword: citizens f...,0,,585061939,Brussels  Belgium,None,chikitricky,125,561,en,23-03-2017
844921930587262976,Thu Mar 23 14:41:00 +0000 2017,//t.co/17v17JuzTy,0,,505879302,UK,None,IanAttwoodUK,29,1743,en,23-03-2017
844921943996469248,Thu Mar 23 14:41:03 +0000 2017,  #UK post #brexit potra essere il modello su cui le nazioni europee ricostruiranno le loro relazioni dopo l'inevitabile co...,0,,2267288613,cerco risposte #noeuro,None,chiarapellegri9,754,33884,it,23-03-2017
